SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,ORG_TYPE,REPORT_DATE,REPORT_TYPE,REPORT_DATE_NAME,SECURITY_TYPE_CODE,NOTICE_DATE,UPDATE_DATE,CURRENCY,OPERATE_INCOME,EARNED_PREMIUM,INSURANCE_INCOME,REINSURE_INCOME,REINSURE_PREMIUM,EXTRACT_UNEXPIRE_RESERVE,EARNED_PREMIUM_BALANCE,BANK_INTEREST_NI,BANK_INTEREST_INCOME,BANK_INTEREST_EXPENSE,UNINSURANCE_CNI,UNINSURANCE_CI,UNINSURANCE_CE,INVEST_INCOME,INVEST_JOINT_INCOME,FAIRVALUE_CHANGE,EXCHANGE_INCOME,OTHER_BUSINESS_INCOME,ASSET_DISPOSAL_INCOME,OTHER_INCOME,OPERATE_INCOME_OTHER,OPERATE_INCOME_BALANCE,OPERATE_EXPENSE,SURRENDER_VALUE,COMPENSATE_EXPENSE,AMORTIZE_COMPENSATE_EXPENSE,EXTRACT_INSURANCE_RESERVE,AMORTIZE_INSURANCE_RESERVE,POLICY_BONUS_EXPENSE,REINSURE_EXPENSE,OPERATE_TAX_ADD,FEE_COMMISSION_EXPENSE,BUSINESS_MANAGE_EXPENSE,AMORTIZE_REINSURE_EXPENSE,INTEREST_EXPENSE,FINANCE_EXPENSE,OTHER_BUSINESS_COST,ASSET_IMPAIRMENT_LOSS,CREDIT_IMPAIRMENT_LOSS,OPERATE_EXPENSE_OTHER,OPERATE_EXPENSE_BALANCE,OPERATE_PROFIT_OTHER,OPERATE_PROFIT_BALANCE,OPERATE_PROFIT,NONBUSINESS_INCOME,NONCURRENT_DISPOSAL_INCOME,NONBUSINESS_EXPENSE,NONCURRENT_DISPOSAL_LOSS,EFFECT_TP_OTHER,TOTAL_PROFIT_BALANCE,TOTAL_PROFIT,INCOME_TAX,EFFECT_NETPROFIT_OTHER,EFFECT_NETPROFIT_BALANCE,NETPROFIT,CONTINUED_NETPROFIT,DISCONTINUED_NETPROFIT,PARENT_NETPROFIT,MINORITY_INTEREST,DEDUCT_PARENT_NETPROFIT,NETPROFIT_OTHER,NETPROFIT_BALANCE,BASIC_EPS,DILUTED_EPS,OTHER_COMPRE_INCOME,PARENT_OCI,MINORITY_OCI,PARENT_OCI_OTHER,PARENT_OCI_BALANCE,UNABLE_OCI,SETUP_PROFIT_CHANGE,RIGHTLAW_UNABLE_OCI,UNABLE_OCI_OTHER,UNABLE_OCI_BALANCE,ABLE_OCI,RIGHTLAW_ABLE_OCI,AFA_FAIRVALUE_CHANGE,HMI_AFA,CASHFLOW_HEDGE_VALID,CONVERT_DIFF,ABLE_OCI_OTHER,ABLE_OCI_BALANCE,OCI_OTHER,OCI_BALANCE,TOTAL_COMPRE_INCOME,PARENT_TCI,MINORITY_TCI,TCI_BALANCE,EFFECT_TCI_BALANCE,OTHERRIGHT_FAIRVALUE_CHANGE,CREDITRISK_FAIRVALUE_CHANGE,CREDITOR_FAIRVALUE_CHANGE,FINANCE_OCI_AMT,CREDITOR_IMPAIRMENT_RESERVE,ACF_END_INCOME,OPINION_TYPE,OPERATE_INCOME_YOY,EARNED_PREMIUM_YOY,INSURANCE_INCOME_YOY,REINSURE_INCOME_YOY,REINSURE_PREMIUM_YOY,EXTRACT_UNEXPIRE_RESERVE_YOY,EARNED_PREMIUM_BALANCE_YOY,BANK_INTEREST_NI_YOY,BANK_INTEREST_INCOME_YOY,BANK_INTEREST_EXPENSE_YOY,UNINSURANCE_CNI_YOY,UNINSURANCE_CI_YOY,UNINSURANCE_CE_YOY,INVEST_INCOME_YOY,INVEST_JOINT_INCOME_YOY,FAIRVALUE_CHANGE_YOY,EXCHANGE_INCOME_YOY,OTHER_BUSINESS_INCOME_YOY,ASSET_DISPOSAL_INCOME_YOY,OTHER_INCOME_YOY,OPERATE_INCOME_OTHER_YOY,OPERATE_INCOME_BALANCE_YOY,OPERATE_EXPENSE_YOY,SURRENDER_VALUE_YOY,COMPENSATE_EXPENSE_YOY,AMORTIZE_COMPENSATE_EXPENSE_YOY,EXTRACT_INSURANCE_RESERVE_YOY,AMORTIZE_INSURANCE_RESERVE_YOY,POLICY_BONUS_EXPENSE_YOY,REINSURE_EXPENSE_YOY,OPERATE_TAX_ADD_YOY,FEE_COMMISSION_EXPENSE_YOY,BUSINESS_MANAGE_EXPENSE_YOY,AMORTIZE_REINSURE_EXPENSE_YOY,INTEREST_EXPENSE_YOY,FINANCE_EXPENSE_YOY,OTHER_BUSINESS_COST_YOY,ASSET_IMPAIRMENT_LOSS_YOY,CREDIT_IMPAIRMENT_LOSS_YOY,OPERATE_EXPENSE_OTHER_YOY,OPERATE_EXPENSE_BALANCE_YOY,OPERATE_PROFIT_OTHER_YOY,OPERATE_PROFIT_BALANCE_YOY,OPERATE_PROFIT_YOY,NONBUSINESS_INCOME_YOY,NONCURRENT_DISPOSAL_INCOME_YOY,NONBUSINESS_EXPENSE_YOY,NONCURRENT_DISPOSAL_LOSS_YOY,EFFECT_TP_OTHER_YOY,TOTAL_PROFIT_BALANCE_YOY,TOTAL_PROFIT_YOY,INCOME_TAX_YOY,EFFECT_NETPROFIT_OTHER_YOY,EFFECT_NETPROFIT_BALANCE_YOY,NETPROFIT_YOY,CONTINUED_NETPROFIT_YOY,DISCONTINUED_NETPROFIT_YOY,PARENT_NETPROFIT_YOY,MINORITY_INTEREST_YOY,DEDUCT_PARENT_NETPROFIT_YOY,NETPROFIT_OTHER_YOY,NETPROFIT_BALANCE_YOY,BASIC_EPS_YOY,DILUTED_EPS_YOY,OTHER_COMPRE_INCOME_YOY,PARENT_OCI_YOY,MINORITY_OCI_YOY,PARENT_OCI_OTHER_YOY,PARENT_OCI_BALANCE_YOY,UNABLE_OCI_YOY,SETUP_PROFIT_CHANGE_YOY,RIGHTLAW_UNABLE_OCI_YOY,UNABLE_OCI_OTHER_YOY,UNABLE_OCI_BALANCE_YOY,ABLE_OCI_YOY,RIGHTLAW_ABLE_OCI_YOY,AFA_FAIRVALUE_CHANGE_YOY,HMI_AFA_YOY,CASHFLOW_HEDGE_VALID_YOY,CONVERT_DIFF_YOY,ABLE_OCI_OTHER_YOY,ABLE_OCI_BALANCE_YOY,OCI_OTHER_YOY,OCI_BALANCE_YOY,TOTAL_COMPRE_INCOME_YOY,PARENT_TCI_YOY,MINORITY_TCI_YOY,TCI_BALANCE_YOY,EFFECT_TCI_BALANCE_YOY,OTHERRIGHT_FAIRVALUE_CHANGE_YOY,CREDITRISK_FAIRVALUE_CHANGE_YOY,CREDITOR_FAIRVALUE_CHANGE_YOY,FINANCE_OCI_AMT_YOY,CREDITOR_IMPAIRMENT_RESERVE_YOY,ACF_END_INCOME_YOY
601318.SH,601318,中国平安,10009951,保险,2018-03-31 00:00:00,一季报,2018一季报,058001001,2018-04-27 00:00:00,2019-04-30 00:00:00,CNY,311221000000,238686000000,253109000000,76000000.0,5755000000.0,8668000000.0,,18675000000.0,40679000000.0,22004000000.0,10210000000.0,11926000000.0,1716000000.0,15089000000,3881000000.0,-4795000000.0,-124000000.0,10974000000,44000000.0,137000000.0,,0.0,271646000000,6891000000.0,60182000000.0,1982000000.0,104669000000.0,47000000.0,7576000000.0,13000000.0,929000000,37190000000.0,30723000000,1992000000.0,4470000000.0,3701000000.0,11949000000,11075000000.0,10851000000.0,,0.0,,0.0,39575000000,69000000,,60000000,,,0.0,39584000000,10633000000,,,28951000000,28951000000.0,,25702000000,3249000000,25699000000,,,1.44,1.44,-658000000.0,-891000000.0,233000000.0,,,-1348000000.0,,,4168000000.0,,457000000.0,63000000.0,,,,-547000000.0,-724000000.0,,,,28293000000.0,24811000000.0,3482000000.0,,,-5516000000.0,,1677000000.0,,-12000000.0,,,17.1082387914,21.0356840413,19.9040233452,442.8571428571,14.6414342629,-2.2773393461,,-2.3784631469,16.3354019504,38.9404558944,4.9008527689,8.4083265158,35.3312302839,-48.7257034117,,-5541.1764705882,-7.8260869565,6.0392308436,1366.6666666667,25.6880733945,,,16.5942725681,-27.8051335778,49.4833581719,-5.3033922599,11.47214501,-87.9487179487,28.406779661,,10.8591885442,23.1987279292,2.5741185897,41.5778251599,,32.7474892396,11.019232556,-13.0963590709,,,,,,20.7622593146,155.5555555556,,-14.2857142857,,,,20.9484233684,52.1608471666,,,12.4747474747,12.4747474747,,11.4909122457,20.9155191664,11.2318213296,,,11.6279069767,11.6279069767,-110.4262398986,-114.4104803493,82.03125,,,,,,,,-92.6087659712,800.0,,,,-1339.4736842105,-227.6018099548,,,,-11.7250631806,-15.1354494459,23.6944937833,,,,,,,,
601318.SH,601318,中国平安,10009951,保险,2017-12-31 00:00:00,年报,2017年报,058001001,2018-03-21 00:00:00,2019-03-13 00:00:00,CNY,890882000000,572990000000,605035000000,127000000.0,17420000000.0,14625000000.0,,74885000000.0,147386000000.0,72501000000.0,37808000000.0,44407000000.0,6599000000.0,67543000000,7145000000.0,3271000000.0,-128000000.0,44078000000,-1000000.0,2060000000.0,,0.0,756124000000,20519000000.0,159113000000.0,8923000000.0,220024000000.0,492000000.0,13129000000.0,28000000.0,3735000000,114559000000.0,139688000000,6728000000.0,11167000000.0,11167000000.0,45054000000,45251000000.0,,,0.0,,0.0,134758000000,354000000,,372000000,,,0.0,134740000000,34762000000,,,99978000000,99978000000.0,,89088000000,10890000000,89137000000,,,4.99,4.99,21881000000.0,21584000000.0,297000000.0,,,,,,,,21584000000.0,92000000.0,25564000000.0,,,-885000000.0,-3187000000.0,,,,121859000000.0,110672000000.0,11187000000.0,,,,,,,,,标准无保留意见,25.044318713,29.7472940537,28.8528500389,19.8113207547,-2.2830537948,44.6873763356,,-4.1631472523,12.4440205989,36.9571377298,6.600501875,11.4102210291,50.2504553734,-38.4170024982,,-14.6175933177,-109.136331192,4.1589867196,,,,,22.1357325731,27.8442367601,13.4608802305,-20.3872234118,47.0620868507,132.3258869908,16.8476326095,133.3333333333,-59.7000431593,45.4865256153,7.4547874182,5.9027231229,,-8.0451251647,15.7248535909,-7.4508119606,,,,,,44.3299631565,-74.7503566334,,3.6211699164,,,,42.7164207561,57.7008574151,,,38.1522219766,38.1522219766,,42.7829599,9.183878083,44.9005136875,,,42.5714285714,42.9799426934,389.1634729748,380.8953669964,153.8461538462,,,,,,,,380.8953669964,342.1052631579,308.8050314465,,,-175.8354755784,-192.915451895,,,,88.0511103224,102.2884299031,10.8611634129,,,,,,,,
601318.SH,601318,中国平安,10009951,保险,2017-09-30 00:00:00,三季报,2017三季报,058001001,2017-10-28 00:00:00,2018-10-30 00:00:00,CNY,663002000000,444436000000,471772000000,123000000.0,13540000000.0,13796000000.0,,56181000000.0,108444000000.0,52263000000.0,28387000000.0,32855000000.0,4468000000.0,99267000000,,1443000000.0,-45000000.0,32662000000,-4000000.0,675000000.0,,0.0,562474000000,16884000000.0,115990000000.0,6449000000.0,174525000000.0,1290000000.0,10600000000.0,28000000.0,2747000000,84539000000.0,95556000000,5286000000.0,,8340000000.0,31281000000,35009000000.0,,,0.0,,0.0,100528000000,288000000,,258000000,,,0.0,100558000000,25339000000,,,75219000000,75219000000.0,,66318000000,8901000000,66305000000,,,3.72,3.71,17846000000.0,17381000000.0,465000000.0,,,11000000.0,,,11000000.0,,17370000000.0,11000000.0,17670000000.0,,,-300000000.0,-4935000000.0,,,,93065000000.0,83699000000.0,9366000000.0,,,,,,,,,,21.4027005153,30.4666652967,31.2862811886,70.8333333333,2.7470025801,150.0634402755,,-3.1946239338,10.6153799076,30.6509674516,2.0014372979,5.5548416115,35.5582524272,18.5320071167,,-56.3124432334,-107.4257425743,2.2412821637,,,,,21.1998586475,32.1436957032,12.343335335,-24.2185663925,47.862444083,221.3546566322,17.4645390071,300.0,-67.0978560307,43.8104958748,2.9010790205,26.9147659064,,-10.9735269001,4.6467282216,4.9493374903,,,,,,22.5502864806,-62.9343629344,,12.6637554585,,,,21.7733536777,42.6343934703,,,16.0554209804,,,17.3603737524,7.1763997592,18.2476414674,,,17.3501577287,17.4050632911,401.6055433497,389.442131557,428.4090909091,,,,,,,,389.2589508743,-81.3559322034,359.3951849677,,,-165.2173913043,-1813.5416666667,,,,58.0158245042,65.7307486684,11.5929941618,,,,,,,,
601318.SH,601318,中国平安,10009951,保险,2017-06-30 00:00:00,中报,2017中报,058001001,2017-08-18 00:00:00,2018-08-22 00:00:00,CNY,463762000000,321171000000,341390000000,94000000.0,9442000000.0,10777000000.0,,38017000000.0,71474000000.0,33457000000.0,18932000000.0,21667000000.0,2735000000.0,64020000000,,875000000.0,-256000000.0,20523000000,-3000000.0,483000000.0,,0.0,398259000000,13242000000.0,78107000000.0,4006000000.0,135892000000.0,901000000.0,8403000000.0,22000000.0,1827000000,57780000000.0,62380000000,3709000000.0,,5198000000.0,19449000000,24575000000.0,,,0.0,,0.0,65503000000,183000000,,138000000,,,0.0,65548000000,16455000000,,,49093000000,49093000000.0,,43427000000,5666000000,43402000000,,,2.43,2.43,9927000000.0,9726000000.0,201000000.0,,,,,,,,9726000000.0,-90000000.0,13444000000.0,,,-589000000.0,-3039000000.0,,,,59020000000.0,53153000000.0,5867000000.0,,,,,,,,,,23.1258147333,31.8311489473,32.9022513071,74.0740740741,1.6471094843,172.0777581419,,-1.1158508037,9.6714796459,25.1898971001,-0.0580689437,3.0731173588,31.6169393648,17.5304290356,,29.4378698225,-181.0126582278,1.6896244178,,,,,24.1181035369,31.4342431762,11.8274489591,-34.4889615699,52.1508386143,263.5208711434,18.8375053034,266.6666666667,-75.941532789,49.1520173469,1.0300596009,27.151182722,,-17.7271288382,11.9238073315,15.5491818695,,,,,,17.4183486896,-53.5532994924,,16.9491525424,,,,16.9205522457,68.7000205044,,,6.0140796407,,,6.5013733569,2.4222704266,7.0517721925,,,6.5789473684,6.5789473684,208.7413736444,206.9143673739,728.125,,,,,,,,206.9143673739,-130.7692307692,200.2535421327,,,-222.7083333333,-178.4865702479,,,,58.7455283897,67.786230626,6.6727272727,,,,,,,,
601318.SH,601318,中国平安,10009951,保险,2017-03-31 00:00:00,一季报,2017一季报,058001001,2017-04-28 00:00:00,2018-04-27 00:00:00,CNY,265755000000,197203000000,211093000000,14000000.0,5020000000.0,8870000000.0,,19130000000.0,34967000000.0,15837000000.0,9733000000.0,11001000000.0,1268000000.0,29428000000,,-85000000.0,-115000000.0,10349000000,3000000.0,109000000.0,,0.0,232984000000,9545000000.0,40260000000.0,2093000000.0,93897000000.0,390000000.0,5900000000.0,,838000000,30187000000.0,29952000000,1407000000.0,,2788000000.0,10763000000,12744000000.0,,,0.0,,0.0,32771000000,27000000,,70000000,,,0.0,32728000000,6988000000,,,25740000000,25740000000.0,,23053000000,2687000000,23104000000,,,1.29,1.29,6311000000.0,6183000000.0,128000000.0,,,,,,,,6183000000.0,7000000.0,6435000000.0,,,-38000000.0,-221000000.0,,,,32051000000.0,29236000000.0,2815000000.0,,,,,,,,,,27.2425630934,34.2201803641,35.7939157677,75.0,-1.5106925643,158.6759988335,,-2.1683543009,5.5320818495,16.6200294551,2.6904410213,5.1519785892,28.8617886179,21.1876621505,,89.5833333333,-367.4418604651,10.2129925453,,,,,28.2040841033,31.673334253,11.1816851233,-40.5566600398,46.1704909866,243.9114391144,22.2797927461,,-84.0045810269,55.9084805289,5.1168667088,39.5833333333,,-6.2857142857,43.794255177,28.6103542234,,,,,,20.8013860218,-90.0,,40.0,,,,19.6723709229,76.5092194999,,,10.051733721,,,11.3671497585,-0.0743770919,12.6584747416,,,11.2068965517,11.2068965517,156.1177307487,155.2497542668,332.7272727273,,,,,,,,155.2497542668,,136.4837283139,,,72.2627737226,-103.3566221142,,,,163.946306514,207.4560942265,6.8716780562,,,,,,,,
601318.SH,601318,中国平安,10009951,保险,2016-12-31 00:00:00,年报,2016年报,058001001,2017-03-23 00:00:00,2018-03-21 00:00:00,CNY,712453000000,441620000000,469555000000,106000000.0,17827000000.0,10108000000.0,,78138000000.0,131075000000.0,52937000000.0,35467000000.0,39859000000.0,4392000000.0,109678000000,,3831000000.0,1401000000.0,42318000000,,,,0.0,619085000000,16050000000.0,140236000000.0,11208000000.0,149613000000.0,-1522000000.0,11236000000.0,12000000.0,9268000000,78742000000.0,129997000000,6353000000.0,,12144000000.0,38932000000,48894000000.0,,,0.0,,0.0,93368000000,1402000000,,359000000,,,0.0,94411000000,22043000000,,,72368000000,72368000000.0,,62394000000,9974000000,61516000000,,,3.5,3.49,-7567000000.0,-7684000000.0,117000000.0,,,,,,,,-7684000000.0,-38000000.0,-12243000000.0,,,1167000000.0,3430000000.0,,,,64801000000.0,54710000000.0,10091000000.0,,,,,,,,,标准无保留意见,14.9136276392,26.2326852386,21.642591422,68.253968254,-29.2803871787,-7.7568899434,,12.000114669,-2.6441861329,-18.3939940495,2.5947353196,4.9059086722,28.2335766423,-20.4332433766,,2964.8,447.265625,53.420585143,,,,,17.4638501982,-3.1849439016,18.7183068783,-13.8905961893,6.7840523025,-171.5561824165,32.8917800118,9.0909090909,-55.4744174874,55.5151778484,15.3099692204,-30.5531263664,,61.0823716673,-2.1440241297,33.7802342125,,,,,,0.4529463027,63.2130384168,,-8.6513994911,,,,1.068373781,-21.9302284399,,,11.0313295897,,,15.111709684,-9.1207289294,14.1468121428,,,17.4496644295,17.1140939597,-1106.25,-2222.6519337017,-70.0,,,,,,,,-2222.6519337017,-480.0,-1362.1649484536,,,1868.1818181818,721.3768115942,,,,-1.712422266,0.2657381105,-11.2098548174,,,,,,,,
601318.SH,601318,中国平安,10009951,保险,2016-09-30 00:00:00,三季报,2016三季报,058001001,2016-10-28 00:00:00,2017-10-28 00:00:00,CNY,546118000000,340651000000,359346000000,72000000.0,13178000000.0,5517000000.0,,58035000000.0,98037000000.0,40002000000.0,27830000000.0,31126000000.0,3296000000.0,83747000000,,3303000000.0,606000000.0,31946000000,,,,0.0,464088000000,12777000000.0,103246000000.0,8510000000.0,118032000000.0,-1063000000.0,9024000000.0,7000000.0,8349000000,58785000000.0,92862000000,4165000000.0,,9368000000.0,29892000000,33358000000.0,,,0.0,,0.0,82030000000,777000000,,229000000,,,0.0,82578000000,17765000000,,,64813000000,,,56508000000,8305000000,56073000000,,,3.17,3.16,-5917000000.0,-6005000000.0,88000000.0,,,,,,,,-6005000000.0,59000000.0,-6812000000.0,,,460000000.0,288000000.0,,59000000.0,,58896000000.0,50503000000.0,8393000000.0,,,,,,,,,,15.4080886548,26.3209614679,21.0608056436,56.5217391304,-29.7809985613,-34.2666507804,,15.5730359454,-1.6018788955,-19.0537860699,-3.1359855209,-0.5495558822,28.3989092326,-21.3812979357,,5514.7540983607,30200.0,76.2537931034,,,,,18.2498267357,-8.4348573886,20.0395302872,-10.4964240639,1.2559192917,-150.4269449715,38.6388078046,40.0,-47.7207263619,55.1300997519,19.5766105667,-27.8037788178,,154.2198100407,8.6784221051,38.4723951847,,,,,,1.5952044785,106.6489361702,,52.6666666667,,,,1.9884398775,-27.6757725034,,,14.906479922,,,17.0519512801,2.1650879567,16.5443850934,,,20.0757575758,19.696969697,55.0414102272,55.323264638,-62.3931623932,,,,,,,,55.323264638,28.2608695652,66.6748202143,,,456.5891472868,-95.9601627157,,28.2608695652,,36.1946165942,44.7865600183,0.3587229463,,,,,,,,
601318.SH,601318,中国平安,10009951,保险,2016-06-30 00:00:00,中报,2016中报,058001001,2016-08-18 00:00:00,2017-08-18 00:00:00,CNY,376657000000,243623000000,256873000000,54000000.0,9289000000.0,3961000000.0,,38446000000.0,65171000000.0,26725000000.0,18943000000.0,21021000000.0,2078000000.0,54471000000,,676000000.0,316000000.0,20182000000,,,,0.0,320871000000,10075000000.0,69846000000.0,6115000000.0,89314000000.0,-551000000.0,7071000000.0,6000000.0,7594000000,38739000000.0,61744000000,2917000000.0,,6318000000.0,17377000000,21268000000.0,,,0.0,,0.0,55786000000,394000000,,118000000,,,0.0,56062000000,9754000000,,,46308000000,,,40776000000,5532000000,40543000000,,,2.28,2.28,-9129000000.0,-9097000000.0,-32000000.0,,,,,,,,-9097000000.0,-39000000.0,-13410000000.0,,,480000000.0,3872000000.0,,,,37179000000.0,31679000000.0,5500000000.0,,,,,,,,,标准无保留意见,11.4669925927,26.9782447801,21.0095395124,260.0,-28.0535977074,-47.2007464676,,20.6944182834,-1.51123604,-22.1231459626,2.2398531952,2.887768587,9.1960063058,-35.246846804,,80.7486631016,171.8181818182,73.8329026701,,,,,15.2218643283,-9.8272621498,22.6788913479,-3.1517263225,-2.8001784801,-163.1880733945,48.0527638191,500.0,-33.8616965685,50.0988027432,26.077634615,-24.9742798354,,161.5066225166,-14.6303119627,35.0434948251,,,,,,-6.1284243118,95.0495049505,,35.632183908,,,,-5.8461951867,-50.3158109209,,,16.0281626619,,,17.6830500159,5.1311288483,17.2813792704,,,20.0,20.0,-12957.7464788732,-6351.7730496454,-115.0943396226,,,,,,,,-6351.7730496454,-230.0,-598.1426448737,,,1060.0,237.6466405972,,,,-7.0106547947,-8.1980989915,0.4749725977,,,,,,,,
601318.SH,601318,中国平安,10009951,保险,2016-03-31 00:00:00,一季报,2016一季报,058001001,2017-04-28 00:00:00,2017-04-28 00:00:00,CNY,208857000000,146925000000,155451000000,8000000.0,5097000000.0,3429000000.0,,19554000000.0,33134000000.0,13580000000.0,9478000000.0,10462000000.0,984000000.0,24283000000,,-816000000.0,43000000.0,9390000000,,,,0.0,181729000000,7249000000.0,36211000000.0,3521000000.0,64238000000.0,-271000000.0,4825000000.0,,5239000000,19362000000.0,28494000000,1008000000.0,,2975000000.0,7485000000,9909000000.0,,,0.0,,0.0,27128000000,270000000,,50000000,,,0.0,27348000000,3959000000,,,23389000000,,,20700000000,2689000000,20508000000,,,1.16,1.16,-11246000000.0,-11191000000.0,-55000000.0,,,,,,,,-11191000000.0,,-17638000000.0,,,-137000000.0,6584000000.0,,,,12143000000.0,9509000000.0,2634000000.0,,,,,,,,,,19.0360031233,28.2000942359,22.3705651287,-27.2727272727,-25.5803766973,-38.5263535317,,27.4623557786,1.5103703931,-21.5028901734,31.1289429994,27.6476329917,1.652892562,-27.7485197417,,-2305.4054054054,123.3695652174,94.8132780083,,,,,27.9808728353,-9.905543127,25.7981587632,16.628022524,21.4811172677,-130.9714285714,57.7828646174,,2.0054517134,40.0911656175,32.6845168801,-49.0909090909,,153.8395904437,-10.4772156441,92.8946856142,,,,,,-18.9240884638,246.1538461538,,16.2790697674,,,,-18.3519928348,-64.2011031739,,,4.2476377251,,,3.6866359447,8.7783171521,2.8537037966,,,6.4220183486,6.4220183486,-214.8376259798,-208.4619625138,-198.2142857143,,,,,,,,-208.4619625138,,-3805.4621848739,,,-59.3023255814,263.9034105054,,,,-35.6287107718,-41.791136141,4.1930379747,,,,,,,,
601318.SH,601318,中国平安,10009951,保险,2015-12-31 00:00:00,年报,2015年报,058001001,2017-03-23 00:00:00,2017-03-23 00:00:00,CNY,619990000000,349846000000,386012000000,63000000.0,25208000000.0,10958000000.0,,69766000000.0,134635000000.0,64869000000.0,34570000000.0,37995000000.0,3425000000.0,137844000000,,125000000.0,256000000.0,27583000000,,,,0.0,527043000000,16578000000.0,118125000000.0,13016000000.0,140108000000.0,2127000000.0,8455000000.0,11000000.0,20815000000,50633000000.0,112737000000,9148000000.0,,7539000000.0,39785000000,36548000000.0,,,0.0,,0.0,92947000000,859000000,,393000000,,,0.0,93413000000,28235000000,,,65178000000,,,54203000000,10975000000,53892000000,,,2.98,2.98,752000000.0,362000000.0,390000000.0,-552000000.0,,,,,,,362000000.0,10000000.0,970000000.0,,,-66000000.0,-552000000.0,,,,65930000000.0,54565000000.0,11365000000.0,,,,,,,,,标准无保留意见,33.9412636482,21.1466207723,18.255147462,65.7894736842,2.2222222222,-15.6038200863,,27.0898988979,12.7388588367,0.5300106932,54.2408423683,48.16909098,6.0371517028,75.0733473042,,-79.674796748,234.0314136126,56.4016783851,,,,,31.5827842843,62.7208480565,15.0654107287,3.8621129907,29.2282717974,33.2706766917,44.0129449838,175.0,30.7885642476,44.9265821336,31.6021712485,14.8813261334,,8.1015199312,46.7864521842,46.8026992288,,,,,,49.0944963988,67.7734375,,-21.4,,,,49.8131605536,95.7637107398,,,35.9858126434,,,37.9948573029,26.8639463646,37.4270049726,,,20.6477732794,27.3504273504,-97.5563787613,-98.8057140972,-15.7667386609,92.1602045164,,,,,,,-99.030841722,350.0,-97.4005091786,,,-260.9756097561,92.1978798587,,,,-16.2304330148,-21.5907457968,24.6982664033,,,,,,,,
601318.SH,601318,中国平安,10009951,保险,2015-09-30 00:00:00,三季报,2015三季报,058001001,2016-10-28 00:00:00,2016-10-28 00:00:00,CNY,473206000000,269671000000,296831000000,46000000.0,18767000000.0,8393000000.0,,50215000000.0,99633000000.0,49418000000.0,28731000000.0,31298000000.0,2567000000.0,106523000000,,-61000000.0,2000000.0,18125000000,,,,0.0,392464000000,13954000000.0,86010000000.0,9508000000.0,116568000000.0,2108000000.0,6509000000.0,5000000.0,15970000000,37894000000.0,77659000000,5769000000.0,,3685000000.0,27505000000,24090000000.0,,,0.0,,0.0,80742000000,376000000,,150000000,,,0.0,80968000000,24563000000,,,56405000000,,,48276000000,8129000000,48113000000,,,2.64,2.64,-13161000000.0,-13441000000.0,234000000.0,,,,,,,,-13441000000.0,46000000.0,-20441000000.0,,,-129000000.0,7129000000.0,,46000000.0,,43244000000.0,34881000000.0,8363000000.0,,,,,,,,,,37.4160761993,21.2642153402,18.2108537134,84.0,-1.6507703595,-12.917617763,,26.1968786912,13.0946570258,2.301991471,81.9799847986,73.8777777778,16.0488245931,97.9650244383,,-128.6384976526,150.0,46.4054927302,,,,,33.1514843087,84.9191624702,13.4008385413,6.13976334,38.3826392516,33.6715282181,43.0549450549,400.0,38.9420567252,45.7966219076,28.8411447532,-5.1151315789,,-15.9251654118,53.2995206777,26.1190513586,,,,,,62.7534771215,29.2096219931,,-55.6213017751,,,,63.3637996086,125.5762696299,,,45.8473392977,,,52.3526998454,16.3446400458,51.9102045971,,,32.0,39.6825396825,-230.1008303677,-237.1810573586,-26.4150943396,,,,,,,,-237.1810573586,4700.0,-264.4621449835,,,-858.8235294118,369.3237627503,,,,-11.3670834187,-15.91900687,14.4832306639,,,,,,,,
